pl_id,pl_name,st_mass,pl_orbper,st_teff,st_dist,pl_bmassj,pl_eqt,st_dist_km,years_by_car,years_by_plane,years_by_rocket,pl_mass_e
269,HATS-9 b,1.1,1.915291,5599.0,654.36,,1473.0,2.020539466557965e+16,15869772750.21964,3173954550.0439286,78719110.86418474,
598,HATS-59 b,1.04,5.416081,5670.0,654.88,0.8059999999999999,855.0,2.0221451278493188e+16,15882383976.196346,3176476795.2392693,78781666.54859298,256.1468
599,HATS-59 c,1.04,1422.0,5670.0,654.88,12.7,-97.0,2.0221451278493188e+16,15882383976.196346,3176476795.2392693,78781666.54859298,4036.06
168,CoRoT-6 b,1.05,8.886593,6090.0,657.24,2.96,744.0,2.0294323598639228e+16,15939619540.244446,3187923908.0488887,79065573.1162919,940.688
461,K2-258 b,1.21,19.0921,6351.0,675.2,,558.0,2.084889430619136e+16,16375191883.59359,3275038376.718718,81226150.21623805,
726,K2-260 b,1.39,2.6266657,6367.0,676.32,1.42,1684.0,2.0883477780158976e+16,16402354524.158792,3280470904.831759,81360885.53650196,451.276
303,HATS-15 b,0.87,1.74748753,5311.0,689.0,2.17,1232.0,2.12750121104352e+16,16709874419.129124,3341974883.8258247,82886281.84091827,689.626
516,HATS-61 b,1.08,7.817953,5542.0,694.0,3.4,953.0,2.14294026192192e+16,16831136207.366634,3366227241.473327,83487778.80638212,1080.52
681,K2-107 b,1.3,3.3139589999999997,6061.0,696.95,,1376.0,2.1520493019401756e+16,16902680662.426764,3380536132.485353,83842662.01600578,
640,HATS-50 b,1.17,3.8297015,5990.0,717.0,0.39,1075.0,2.21395989596256e+16,17388940433.25919,3477788086.6518383,86254664.84751582,123.94200000000001
230,HAT-P-53 b,1.09,1.9616241,5956.0,719.0,1.484,1505.0,2.2201355163139196e+16,17437445148.55419,3487489029.7108383,86495263.63370135,471.6152
246,Kepler-428 b,0.87,3.52563254,5150.0,720.0,1.27,797.0,2.2232233264896004e+16,17461697506.2017,3492339501.2403398,86615563.02679415,403.606
446,K2-246 b,0.87,5.76918,5610.0,723.1,,704.0,2.232795538034208e+16,17536879814.908955,3507375962.9817905,86988491.14538172,
765,K2-127 b,0.72,3.5881629999999998,4575.0,723.97,,536.0,2.2354819328870496e+16,17557979366.062283,3511595873.212456,87093151.61737244,
242,Kepler-423 b,0.85,2.6843285,5560.0,725.0,0.595,1332.0,2.238662377368e+16,17582959294.43921,3516591858.8878417,87217059.99225798,189.091
484,Qatar-7 b,1.41,2.032046,6387.0,725.0,1.88,1780.0,2.238662377368e+16,17582959294.43921,3516591858.8878417,87217059.99225798,597.4639999999999
468,WASP-159 b,1.41,3.8404010000000004,6120.0,730.5,0.55,1577.0,2.25564533333424e+16,17716347261.500473,3543269452.300094,87878706.65426822,174.79000000000002
166,CoRoT-4 b,1.16,9.20205,6190.0,741.6,0.72,801.0,2.2899200262842876e+16,17985548431.387745,3597109686.277549,89214029.91759795,228.816
44,Kepler-69 b,0.81,13.722341,5638.0,746.33,,506.0,2.3045253684152544e+16,18100262083.060432,3620052416.612087,89783046.04692677,
45,Kepler-69 c,0.81,242.4613,5638.0,746.33,,26.0,2.3045253684152544e+16,18100262083.060432,3620052416.612087,89783046.04692677,
723,HATS-23 b,1.12,2.1605156,5780.0,747.0,1.47,1381.0,2.3065942012329596e+16,18116511162.684258,3623302232.536852,89863646.6402989,467.166
750,Qatar-3 b,1.15,2.5079203999999997,6007.0,750.99,4.31,1408.0,2.318914563833923e+16,18213278069.697792,3642655613.9395585,90343641.21873906,1369.7179999999998
179,K2-7 b,0.97,28.67992000000001,5772.0,754.64,,378.0,2.3301850709751548e+16,18301799175.111176,3660359835.022235,90782734.00352766,
386,Kepler-1653 b,0.72,140.2524,4807.0,755.0,,11.0,2.3312966826383996e+16,18310530023.864277,3662106004.7728553,90826041.78504106,
100,Kepler-15 b,1.02,4.942782,5515.0,755.38,0.66,952.0,2.332470050505158e+16,18319745919.77033,3663949183.954065,90871755.55441631,209.74800000000002
612,HATS-54 b,1.1,2.5441827999999997,5702.0,769.0,0.76,1352.0,2.374526025097919e+16,18650063030.929306,3730012606.185861,92510233.28833981,241.52800000000002
6,CoRoT-19 b,1.21,3.89713,6090.0,770.0,1.11,1727.0,2.377613835273599e+16,18674315388.576805,3734863077.7153616,92630532.68143259,352.75800000000004
778,HATS-39 b,1.38,4.5776348,6572.0,773.0,0.63,1372.0,2.3868772658006396e+16,18747072461.519318,3749414492.3038635,92991430.8607109,200.214
304,HATS-16 b,0.97,2.686502,5738.0,774.0,3.27,1319.0,2.3899650759763196e+16,18771324819.16682,3754264963.833364,93111730.25380369,1039.2060000000001
560,WASP-171 b,1.17,3.8186244,5965.0,774.33,1.084,1369.0,2.390984053334294e+16,18779328097.1905,3755865619.4380994,93151429.05352429,344.4952
637,Kepler-90 i,1.2,14.44912,6080.0,780.0,,436.0,2.4084919370303996e+16,18916838965.051834,3783367793.010367,93833526.6123603,
128,Kepler-46 b,,33.60134,5309.0,794.54,6.0,270.0,2.4533886969847864e+16,19269468245.246513,3853893649.049303,95582679.78792916,1906.8000000000002
129,Kepler-46 c,,57.011,5309.0,794.54,0.376,182.0,2.4533886969847864e+16,19269468245.246513,3853893649.049303,95582679.78792916,119.4928
101,Kepler-17 b,1.16,1.4857108,5781.0,800.0,2.45,1297.0,2.470248140544e+16,19401886118.001884,3880377223.600377,96239514.4742157,778.6100000000001
780,HATS-41 b,1.5,4.193649,6424.0,800.0,9.7,1437.0,2.470248140544e+16,19401886118.001884,3880377223.600377,96239514.4742157,3082.66
134,Kepler-51 c,1.04,85.31200000000003,6018.0,801.76,0.013000000000000001,166.0,2.4756826864531964e+16,19444570267.461483,3888914053.492297,96451241.40605897,4.1314
133,Kepler-51 b,1.04,45.153999999999996,6018.0,801.76,0.006999999999999999,270.0,2.4756826864531964e+16,19444570267.461483,3888914053.492297,96451241.40605897,2.2245999999999997
135,Kepler-51 d,1.04,130.194,6018.0,801.76,0.024,108.0,2.4756826864531964e+16,19444570267.461483,3888914053.492297,96451241.40605897,7.6272
741,K2-278 b,1.4,3.3349660000000005,6747.0,804.13,,1438.0,2.483000796569558e+16,19502048355.086067,3900409671.017213,96736350.96768883,
165,CoRoT-1 b,0.95,1.5089556999999998,5950.0,805.31,1.03,1625.0,2.486644412576861e+16,19530666137.110123,3906133227.4220247,96878304.25153832,327.334
434,HATS-45 b,1.27,4.1876244,6450.0,818.0,0.7,1245.0,2.5258287237062404e+16,19838428555.65693,3967685711.131386,98404903.54988557,222.46
361,HATS-8 b,1.06,3.583893,5679.0,829.0,0.138,1051.0,2.5597946356387204e+16,20105204489.779457,4021040897.955891,99728196.87390603,43.85640000000001
707,HATS-32 b,1.1,2.8126548,5700.0,839.0,0.92,1164.0,2.5906727373955196e+16,20347728066.254475,4069545613.2508945,100931190.80483371,292.37600000000003
284,HATS-27 b,1.42,4.6370379999999995,6438.0,840.0,0.53,1386.0,2.5937605475711996e+16,20371980423.901978,4074396084.780395,101051490.19792649,168.43400000000003
705,WASP-142 b,1.33,2.052868,6010.0,840.0,0.84,1727.0,2.5937605475711996e+16,20371980423.901978,4074396084.780395,101051490.19792649,266.952
692,HAT-P-65 b,1.21,2.6054552,5835.0,841.0,0.527,1657.0,2.59684835774688e+16,20396232781.54948,4079246556.3098965,101171789.59101926,167.4806
104,Kepler-76 b,1.2,1.5449298,6409.0,842.87,2.01,1867.0,2.6026225627754016e+16,20441584690.35031,4088316938.070062,101396749.45610273,638.7779999999999
103,Kepler-75 b,0.91,8.884911599999997,5200.0,855.5,10.1,494.0,2.64162160529424e+16,20747891967.438267,4149578393.487653,102916130.79086442,3209.78
333,K2-97 b,1.2,8.406725999999999,4717.0,869.76,,1226.0,2.685653778399437e+16,21093730587.49165,4218746117.4983296,104631600.1363673,
5,CoRoT-18 b,0.95,1.9000693,5440.0,870.0,3.47,1277.0,2.6863948528416e+16,21099551153.32705,4219910230.66541,104660471.99070959,1102.766
706,HATS-31 b,1.27,3.37796,6050.0,872.0,0.88,1550.0,2.6925704731929596e+16,21148055868.62205,4229611173.7244105,104901070.77689509,279.664
645,HATS-36 b,1.1,4.175186,5950.0,878.65,,930.0,2.7131044108612316e+16,21309334046.977943,4261866809.3955884,105701061.74096201,
244,Kepler-426 b,0.91,3.21751883,5725.0,880.0,0.34,1027.0,2.7172729545983996e+16,21342074729.80207,4268414945.960414,105863465.92163725,108.052
236,Kepler-391 b,,7.416755,4940.0,891.53,,657.0,2.7528754059239904e+16,21621704413.477776,4324340882.695555,107250517.92399691,
237,Kepler-391 c,,20.485435,4940.0,891.53,,389.0,2.7528754059239904e+16,21621704413.477776,4324340882.695555,107250517.92399691,
240,KOI-1257 b,0.99,86.647661,5520.0,900.0,1.45,238.0,2.7790291581120004e+16,21827121882.752125,4365424376.550425,108269453.78349268,460.81
455,K2-253 b,1.08,4.00167,6027.0,901.8,,965.0,2.784587216428224e+16,21870776126.517624,4374155225.303525,108485992.69105965,
97,Kepler-12 b,1.17,4.4379629000000005,5947.0,904.4,0.4320000000000001,1207.0,2.7926155228849916e+16,21933832256.401127,4386766451.280225,108798771.11310084,137.28960000000004
167,CoRoT-5 b,1.0,4.0378962,6100.0,904.65,0.467,1165.0,2.7933874754289124e+16,21939895345.81301,4387979069.162602,108828845.96137406,148.41260000000003
283,HATS-26 b,1.3,3.3023881,6071.0,907.0,0.65,1645.0,2.8006438293417596e+16,21996888386.284634,4399377677.2569275,109111549.53514203,206.57000000000002
4,CoRoT-17 b,1.04,3.7681,5740.0,920.0,2.43,1353.0,2.8407853616255996e+16,22312169035.702164,4462433807.140433,110675441.64534806,772.2540000000001
90,Kepler-5 b,1.37,3.5484657,6297.0,923.41,2.1109999999999998,1477.0,2.8513147943246684e+16,22394869575.280144,4478973915.056029,111085662.57579438,670.8757999999999
693,HAT-P-66 b,1.25,2.972086,6002.0,927.0,0.7829999999999999,1623.0,2.862400032855359e+16,22481935539.23468,4496387107.846936,111517537.39699742,248.83739999999997
52,Kepler-82 c,0.91,51.54,,927.97,0.04373,191.0,2.8653952087257696e+16,22505460326.15276,4501092065.230553,111634227.80829744,13.897394
51,Kepler-82 b,0.91,26.44,,927.97,0.03823,308.0,2.8653952087257696e+16,22505460326.15276,4501092065.230553,111634227.80829744,12.149494
781,HATS-42 b,1.27,2.292102,6060.0,942.0,1.88,1583.0,2.908717185490559e+16,22845720903.947216,4569144180.789443,113322028.29338896,597.4639999999999
248,Kepler-430 c,1.17,110.979,5884.0,942.26,,185.0,2.909520016136237e+16,22852026516.93557,4570405303.387114,113353306.1355931,
247,Kepler-430 b,1.17,35.968,5884.0,942.26,,394.0,2.909520016136237e+16,22852026516.93557,4570405303.387114,113353306.1355931,
621,KOI-3680 b,1.01,141.241671,5830.0,946.59,1.93,74.0,2.9228902341969308e+16,22957039225.54925,4591407845.109851,113874202.5076848,613.354
92,Kepler-7 b,1.36,4.8854892,5933.0,947.46,0.441,1357.0,2.9255766290497732e+16,22978138776.702583,4595627755.340517,113978862.97967553,140.1498
70,Kepler-101 c,1.17,6.02976,5667.0,953.44,0.01,1140.0,2.9440417339003396e+16,23123167875.434647,4624633575.086929,114698253.35037029,3.1780000000000004
69,Kepler-101 b,1.17,3.4876812000000004,5667.0,953.44,0.16,1240.0,2.9440417339003396e+16,23123167875.434647,4624633575.086929,114698253.35037029,50.848000000000006
331,HATS-11 b,1.33,3.619188,6563.0,967.34,,1323.0,2.986962295342291e+16,23460275646.73493,4692055129.346986,116370414.91435978,
99,Kepler-14 b,1.51,6.7901229999999995,6395.0,980.0,8.4,1300.0,3.0260539721663996e+16,23767310494.552303,4753462098.910461,117893405.23091424,2669.52
522,HATS-67 b,1.44,1.6091788,6594.0,982.0,1.45,1920.0,3.032229592517759e+16,23815815209.84731,4763163041.969461,118134004.01709974,460.81
42,PH1 b,1.53,138.317,6407.0,1000.0,0.531,208.0,3.0878101756800004e+16,24252357647.50236,4850471529.500472,120299393.09276964,168.7518
264,WTS-2 b,0.82,1.0187068000000001,5000.0,1000.0,1.12,1727.0,3.0878101756800004e+16,24252357647.50236,4850471529.500472,120299393.09276964,355.93600000000004
11,CoRoT-25 b,1.09,4.86069,6040.0,1000.0,0.27,1057.0,3.0878101756800004e+16,24252357647.50236,4850471529.500472,120299393.09276964,85.80600000000001
13,CoRoT-27 b,1.05,3.5753199999999996,5900.0,1035.15,10.39,1227.0,3.1963467033551524e+16,25104828018.81207,5020965603.762413,124527916.7599805,3301.9420000000005
120,Kepler-43 b,1.32,3.0240949,6041.0,1035.9,3.23,1347.0,3.1986625609869124e+16,25123017287.047695,5024603457.409539,124618141.3048001,1026.4940000000001
293,K2-52 b,1.69,3.5350550000000003,7147.0,1041.7,,1731.0,3.2165718600058556e+16,25263680961.403202,5052736192.28064,125315877.78473811,
108,Kepler-79 c,1.17,27.4029,6174.0,1051.43,0.019,412.0,3.2466162530152228e+16,25499656401.313404,5099931280.262681,126486390.8795308,6.0382
109,Kepler-79 d,1.17,52.0902,6174.0,1051.43,0.019,280.0,3.2466162530152228e+16,25499656401.313404,5099931280.262681,126486390.8795308,6.0382
110,Kepler-79 e,1.17,81.0659,6174.0,1051.43,0.013000000000000001,204.0,3.2466162530152228e+16,25499656401.313404,5099931280.262681,126486390.8795308,4.1314
107,Kepler-79 b,1.17,13.4845,6174.0,1051.43,0.0343,595.0,3.2466162530152228e+16,25499656401.313404,5099931280.262681,126486390.8795308,10.90054
93,Kepler-8 b,1.21,3.5224991,6213.0,1052.9,0.59,1407.0,3.251155333973473e+16,25535307367.055233,5107061473.411047,126663230.98737717,187.502
2,CoRoT-13 b,1.09,4.03519,5945.0,1060.0,1.308,1427.0,3.2730787862208e+16,25707499106.352497,5141499821.270499,127517356.67833582,415.68240000000003
519,HATS-64 b,1.56,4.9088970000000005,6554.0,1083.0,0.96,1520.0,3.34409842026144e+16,26265303332.245052,5253060666.44901,130284242.71946952,305.088
114,Kepler-39 b,1.29,21.08721,6350.0,1090.44,20.1,624.0,3.367071727968499e+16,26445740873.14247,5289148174.628494,131179270.20407972,6387.780000000001
245,Kepler-427 b,0.96,10.290994,5800.0,1100.0,0.29,827.0,3.3965911932479996e+16,26677593412.252586,5335518682.450518,132329332.40204658,92.16199999999999
239,Kepler-412 b,1.17,1.7208603999999998,5750.0,1121.32,0.941,1577.0,3.4624233061934976e+16,27194653677.29734,5438930735.459469,134894115.46278444,299.0498
116,Kepler-41 b,1.15,1.8555582,5750.0,1128.11,0.56,1517.0,3.4833895372863644e+16,27359327185.72388,5471865437.144776,135710948.34188434,177.96800000000002
1,CoRoT-12 b,1.08,2.828042,5675.0,1150.0,0.917,1169.0,3.550981702032e+16,27890211294.62771,5578042258.925542,138344302.0566851,291.42260000000005
113,Kepler-38 b,0.94,105.59899999999999,5623.0,1215.78,0.384,202.0,3.7540978553882296e+16,29485531380.68041,5897106276.136082,146257596.13432744,122.0352
46,Kepler-74 b,1.18,7.340711,6000.0,1218.33,0.63,805.0,3.7619717713362136e+16,29547374892.68154,5909474978.536307,146564359.586714,200.214
126,Kepler-44 b,1.12,3.2467292999999997,5800.0,1229.15,1.0,1271.0,3.795381877437072e+16,29809785402.42752,5961957080.485504,147865999.01997778,317.8
253,Kepler-434 b,1.2,12.874709900000001,5977.0,1240.0,2.86,727.0,3.8288846178432e+16,30072923482.902924,6014584696.580585,149171247.43503433,908.908
62,Kepler-87 c,1.1,191.2318,5600.0,1277.88,0.02,130.0,3.945850867297958e+16,30991602790.59031,6198320558.118063,153728188.44538847,6.356000000000001
61,Kepler-87 b,1.1,114.73635,5600.0,1277.88,1.02,205.0,3.945850867297958e+16,30991602790.59031,6198320558.118063,153728188.44538847,324.156
537,HATS-70 b,1.78,1.8882378,7930.0,1307.0,12.9,2457.0,4.03576789961376e+16,31697831445.28558,6339566289.0571165,157231306.7722499,4099.62
3,CoRoT-14 b,1.13,1.51214,6035.0,1340.0,7.6,1679.0,4.1376656354112e+16,32498159247.653156,6499631849.530631,161201186.7443113,2415.28
67,Kepler-91 b,1.31,6.2465800000000025,4550.0,1344.56,0.81,1767.0,4.151746049812301e+16,32608749998.52577,6521749999.705153,161749751.97681433,257.418
153,Kepler-117 c,1.13,50.790391,6150.0,1430.0,1.84,431.0,4.415568551222399e+16,34680871435.92837,6936174287.185673,172028132.12266055,584.7520000000001
152,Kepler-117 b,1.13,18.7959228,6150.0,1430.0,0.094,711.0,4.415568551222399e+16,34680871435.92837,6936174287.185673,172028132.12266055,29.8732
779,HATS-40 b,1.56,3.2642736,6460.0,1431.0,1.59,1828.0,4.418656361398079e+16,34705123793.57587,6941024758.715173,172148431.5157533,505.302
53,Kepler-84 b,,8.726,6031.0,1443.27,,664.0,4.456543792253673e+16,35002700221.91072,7000540044.382144,173624505.0690016,
54,Kepler-84 c,,12.883,6031.0,1443.27,,548.0,4.456543792253673e+16,35002700221.91072,7000540044.382144,173624505.0690016,
521,HATS-66 b,1.41,3.1414391,6626.0,1538.0,5.33,1725.0,4.749052050195838e+16,37300126061.85861,7460025212.371722,185020466.57667962,1693.874
12,CoRoT-26 b,1.09,4.20474,5590.0,1670.0,0.52,1327.0,5.1566429933856e+16,40501437271.32893,8100287454.265787,200899986.4649253,165.256
252,Kepler-433 b,1.46,5.33408384,6360.0,1870.0,2.82,1503.0,5.7742050285216e+16,45351908800.82941,9070381760.165882,224959865.0834792,896.196
356,Kepler-730 b,1.05,6.49168281,5620.0,2020.2,,946.0,6.237994116908736e+16,48994612919.48426,9798922583.896852,243028833.9260132,
600,Kepler-730 c,1.05,2.85188338,5620.0,2020.2,,1334.0,6.237994116908736e+16,48994612919.48426,9798922583.896852,243028833.9260132,
254,Kepler-435 b,1.54,8.600153599999999,6161.0,2070.0,0.84,1456.0,6.391767063657598e+16,50202380330.329865,10040476066.065973,249019743.70203307,266.952
277,OGLE-TR-132 b,1.3,1.689868,6210.0,2500.0,1.18,1740.0,7.719525439200002e+16,60630894118.7559,12126178823.75118,300748482.7319242,375.004
115,Kepler-40 b,1.48,6.873489999999999,6510.0,2700.0,2.2,1347.0,8.337087474335998e+16,65481365648.256355,13096273129.65127,324808361.35047793,699.1600000000001
274,OGLE-2005-BLG-071L b,0.46,,,3200.0,3.8,-218.0,9.880992562176e+16,77607544472.00754,15521508894.401508,384958057.8968628,1207.64
263,WTS-1 b,1.2,3.352057,6250.0,3200.0,4.01,1227.0,9.880992562176e+16,77607544472.00754,15521508894.401508,384958057.8968628,1274.378
268,MOA-2007-BLG-400L b,0.3,,,5800.0,0.83,-170.0,1.7909299018944e+17,140663674355.51367,28132734871.102734,697736479.9380639,263.774
275,OGLE-2005-BLG-390L b,0.22,3285.0,,6600.0,0.017,-223.0,2.0379547159487997e+17,160065560473.51553,32013112094.703106,793975994.4122795,5.4026000000000005
