pl_name,pl_hostname,pl_letter,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,rapl_name,st_raerr,decpl_name,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,pl_eqt,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,rapl_name,decpl_name,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
HAT-P-24 b,HAT-P-24,b,Transit,0,1,3.35524,7.000000000000002e-06,-7.000000000000002e-06,0.0,4,,,,0.0,3,0.07,0.02,-0.02,0.0,4,88.6,0.7,-0.7,0.0,4,0.75,0.25,-0.25,0.0,5,Mass,1.3,0.21,-0.21,0.0,4,,,,0.0,3,0,0,0,07h15m18.01s,+14d15m45.4s,108.825058,1.9e-05,14.262599,1.7e-05,1,420.26,6.64,-6.64,0.0,2,11.818,,0.0,V (Johnson),11.64,,0.0,6373.0,80.0,-80.0,0.0,5,1.37,0.69,-0.69,0.0,5,1.38,0.22,-0.22,0.0,5,1,2018-04-26,HATNet,,Confirmed,0.685,0.033,0.033,,,,1.242,0.067,0.067,3.3552400000000002,7.000000000000001e-06,7.000000000000001e-06,0.0465,0.0006,0.0006,0.067,0.024,0.024,88.6,0.7,0.7,0.000152,2010.0,2012-07-04,197.0,36.0,36.0,,,,,,,2455216.9766700002,0.00028,0.00028,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-24,108.825,14.262222199999998,11.82,,,,,306.0,20.0,20.0,-0.16,0.08,0.08,1.1909999999999998,0.042,0.042,1.317,0.068,0.068,F8,2.8,0.6,0.6,6373.0,80.0,80.0,,,
HAT-P-25 b,HAT-P-25,b,Transit,0,1,3.65281514,7.6e-07,-7.5e-07,0.0,4,0.0466,0.00081,-0.0008,0.0,3,0.023,0.022,-0.014,0.0,3,88.22,0.45,-0.36,0.0,3,0.569,0.023,-0.022,0.0,4,Mass,1.135,0.048,-0.048,0.0,3,0.483,0.059,-0.051,0.0,3,0,0,0,03h13m44.50s,+25d11m50.7s,48.435419,1.9e-05,25.197405,1.7e-05,1,302.95,4.28,-4.28,0.0,2,13.19,,0.0,V (Johnson),12.842,,0.0,5519.0,78.0,-76.0,0.0,4,1.01,0.05,-0.05,0.0,3,0.92,0.03,-0.03,0.0,4,0,2019-01-17,HATNet,1182.0,Confirmed,0.5670000000000001,,,,,,1.19,,,3.652836,,,0.0466,,,0.032,,,87.6,,,0.000157,2010.0,2013-05-31,271.0,,,,,,,,,2455176.8517299998,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-25,48.4375,25.1975,13.19,,,,,297.0,13.0,13.0,0.31,0.08,0.08,1.01,0.032,0.032,0.9590000000000001,0.037000000000000005,0.037000000000000005,G5,3.2,2.3,2.3,5500.0,80.0,80.0,,,
HAT-P-26 b,HAT-P-26,b,Transit,0,1,4.23452,1.5e-05,-1.5e-05,0.0,3,,,,0.0,1,0.12,0.06,-0.06,0.0,3,88.6,0.7,-0.7,0.0,2,0.07,0.02,-0.02,0.0,3,Mass,0.63,0.04,-0.04,0.0,2,,,,0.0,1,0,0,0,14h12m37.53s,+04d03m36.0s,213.156383,2.8000000000000006e-05,4.059997,2.2e-05,1,142.41,1.14,-1.14,0.0,2,11.744000000000002,,0.0,V (Johnson),11.464,,0.0,5079.0,88.0,-88.0,0.0,4,1.12,0.36,-0.36,0.0,4,0.87,0.05,-0.05,0.0,4,0,2018-04-26,HATNet,,Confirmed,0.0585,0.00717,0.00717,,,,0.5647,0.0517,0.0517,4.234516,1.4999999999999999e-05,1.4999999999999999e-05,0.0479,0.0006,0.0006,0.124,0.06,0.06,88.6,0.9,0.9,0.000357,2010.0,2019-03-25,54.0,165.0,165.0,,,,,,,2455304.65122,0.00035,0.00035,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Primary Transit,,,,"CH4, CO, CO2, CrH, H2O, ScH, TiH",HAT-P-26,213.15640417900002,4.06003612014,11.74,,,,,134.0,8.0,8.0,-0.04,0.08,0.08,0.816,0.033,0.033,0.7879999999999999,0.043,0.043,K1,9.0,4.9,4.9,5079.0,88.0,88.0,,,
HAT-P-27 b,HAT-P-27,b,Transit,0,1,3.039577,5e-06,-6e-06,0.0,4,0.04,0.0008,-0.0008,0.0,3,0.0,,,0.0,3,85.0,0.2,-0.2,0.0,4,0.62,0.03,-0.03,0.0,3,Mass,1.02,0.07,-0.06,0.0,3,,,,0.0,1,0,0,0,14h51m04.18s,+05d56m50.5s,222.767436,3.9e-05,5.947368,1.9e-05,1,204.0,14.0,-14.0,0.0,2,,,,,11.956,,0.0,5300.0,90.0,-90.0,0.0,5,0.94,0.04,-0.04,0.0,4,0.9,0.05,-0.04,0.0,5,1,2018-02-01,HATNet,,Confirmed,0.66,0.033,0.033,,,,1.055,0.036000000000000004,0.036000000000000004,3.0395803,1.5e-06,1.5e-06,0.0403,0.0005,0.0005,0.078,0.047,0.047,85.08,0.07,0.07,0.000198,2011.0,2018-07-24,63.0,64.0,64.0,,,,,,,2455186.01991,0.00044,0.00044,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,WASP-40 b,,HAT-P-27,222.7666667,5.947222200000001,12.21,,,,,204.0,14.0,14.0,0.29,0.1,0.1,0.945,0.035,0.035,0.898,0.039,0.039,G8,4.4,2.6,2.6,5300.0,90.0,90.0,,,WASP-40
HAT-P-28 b,HAT-P-28,b,Transit,0,1,3.257215,7.000000000000002e-06,-7.000000000000002e-06,0.0,2,0.0434,0.0007,-0.0007,0.0,2,0.051,0.033,-0.033,0.0,2,88.0,0.9,-0.9,0.0,2,0.626,0.037000000000000005,-0.037000000000000005,0.0,2,Mass,1.212,0.113,-0.08199999999999999,0.0,2,0.44,0.09,-0.09,0.0,2,0,0,0,00h52m00.18s,+34d43m42.3s,13.000766,1.9e-05,34.728413,1.7e-05,1,395.0,34.0,-26.0,0.0,2,13.03,,0.0,V (Johnson),12.872,,0.0,5680.0,90.0,-90.0,0.0,3,1.02,0.05,-0.05,0.0,2,1.1,0.09,-0.07,0.0,3,0,2014-05-14,HATNet,1384.0,Confirmed,0.626,0.037000000000000005,0.037000000000000005,,,,1.212,0.08199999999999999,0.113,3.257215,7.000000000000001e-06,7.000000000000001e-06,0.0434,0.0007,0.0007,0.051,0.033,0.033,88.0,0.9,0.9,0.00011,2011.0,2014-05-25,233.0,90.0,90.0,,,,,,,2455417.59832,0.00053,0.00053,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-28,13.0,34.728333299999996,13.03,,,,,395.0,26.0,26.0,0.12,0.08,0.08,1.025,0.047,0.047,1.103,0.069,0.069,G3,6.1,1.9,1.9,5680.0,90.0,90.0,,,
HAT-P-29 b,HAT-P-29,b,Transit,0,1,5.72319,4.9e-05,-4.9e-05,0.0,5,,,,0.0,3,0.09,0.05,-0.05,0.0,5,87.1,0.6,-0.6,0.0,4,0.88,0.25,-0.25,0.0,6,Mass,1.17,0.13,-0.13,0.0,4,,,,0.0,3,0,0,0,02h12m31.47s,+51d46m43.5s,33.131142,1.7e-05,51.778759,1.7e-05,1,316.36,4.41,-4.41,0.0,2,11.9,,0.0,V (Johnson),11.734000000000002,,0.0,6087.0,88.0,-88.0,0.0,5,1.45,0.6,-0.6,0.0,5,1.3,0.14,-0.14,0.0,5,0,2018-04-26,HATNet,,Confirmed,0.778,0.04,0.076,,,,1.107,0.08199999999999999,0.136,5.723186,4.9e-05,4.9e-05,0.0667,0.0008,0.0008,0.095,0.047,0.047,87.1,0.7,0.5,0.000207,2011.0,2018-12-17,169.0,30.0,30.0,,,,,,,2455197.5754,0.0018100000000000002,0.0018100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-29,33.1291667,51.7788889,11.9,,,,,322.0,21.0,21.0,0.21,0.08,0.08,1.207,0.046,0.046,1.224,0.075,0.075,F8,2.2,1.0,1.0,6087.0,88.0,88.0,,,
HAT-P-30 b,HAT-P-30,b,Transit,0,1,2.8106,5e-06,-5e-06,0.0,4,,,,0.0,3,0.04,0.02,-0.02,0.0,4,83.6,0.04,-0.04,0.0,4,0.83,0.18,-0.18,0.0,5,Mass,1.44,0.15,-0.15,0.0,4,,,,0.0,3,0,0,0,08h15m47.97s,+05d50m12.2s,123.949894,1.9e-05,5.836719,1.9e-05,1,215.29,2.2,-2.2,0.0,2,10.419,,0.0,V (Johnson),10.3,,0.0,6304.0,88.0,-88.0,0.0,6,1.55,0.51,-0.51,0.0,6,1.31,0.13,-0.13,0.0,7,0,2018-04-26,HATNet,,Confirmed,0.711,0.027999999999999997,0.027999999999999997,,,,1.34,0.065,0.065,2.810595,5e-06,5e-06,0.0419,0.0005,0.0005,0.035,0.024,0.024,83.6,0.4,0.4,0.000217,2011.0,2018-07-24,252.0,84.0,84.0,,,,,,,2455456.46561,0.00037,0.00037,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,WASP-51 b,,HAT-P-30,123.95,5.8366667,10.42,,,,,193.0,8.0,8.0,-0.08,0.08,0.08,1.18,0.03,0.03,1.33,0.03,0.03,F,1.0,0.5,0.5,6250.0,100.0,100.0,,,WASP-51
HAT-P-31 b,HAT-P-31,b,Transit,0,1,5.00542,9.1e-05,-9.1e-05,0.0,4,,,,0.0,2,0.25,0.0,0.0,0.0,4,87.1,2.25,-2.25,0.0,3,2.27,0.84,-0.84,0.0,4,Mass,1.09,0.15,-0.15,0.0,3,,,,0.0,2,0,0,0,18h06m09.05s,+26d25m36.0s,271.537705,2.2e-05,26.426662,1.7e-05,1,347.48,2.92,-2.92,0.0,2,11.66,,0.0,V (Johnson),11.45,,0.0,6065.0,100.0,-100.0,0.0,4,1.31,0.73,-0.73,0.0,4,1.39,0.11,-0.11,0.0,4,0,2018-04-26,HATNet,,Confirmed,2.171,0.077,0.105,,,,1.07,0.16,0.24,5.005425,9.2e-05,9.1e-05,0.055,0.015,0.015,0.245,0.0045,0.0045,87.1,2.7,2.7,0.000155,2011.0,2018-12-17,274.3,1.8,1.8,,,,,,,2454320.8866,0.0053,0.0053,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-31,271.5375,26.426666700000002,11.66,,,,,354.0,51.0,51.0,0.15,0.08,0.08,1.218,0.063,0.063,1.36,0.18,0.18,,3.17,1.11,1.11,6065.0,100.0,100.0,,,
HAT-P-32 b,HAT-P-32,b,Transit,0,1,2.1500082000000003,1.3e-07,-1.3e-07,0.0,7,0.03397,0.0005099999999999999,-0.0005,0.0,4,0.159,0.051,-0.028,0.0,7,88.98,0.68,-0.85,0.0,7,0.68,0.11,-0.1,0.0,7,Mass,1.98,0.045,-0.045,0.0,6,0.108,0.018000000000000002,-0.017,0.0,4,0,0,0,02h04m10.28s,+46d41m16.2s,31.042848,1.7e-05,46.687836,1.7e-05,1,291.51,5.3,-5.3,0.0,2,11.289,,0.0,V (Johnson),11.133,,0.0,6001.0,88.0,-88.0,0.0,7,1.13,0.05,-0.05,0.0,6,1.37,0.03,-0.03,0.0,7,1,2019-07-11,HATNet,1836.0,Confirmed,0.86,0.16399999999999998,0.16399999999999998,,,,1.7890000000000001,0.025,0.025,2.150008,1e-06,1e-06,0.0343,0.0004,0.0004,0.0072,0.0064,0.07,88.9,0.4,0.4,0.00010800000000000001,2011.0,2018-11-15,96.0,11.0,180.0,,,,,,,2455855.57877,0.0009,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,HAT-P-32,31.04166667,46.6877778,11.29,,,,,320.0,16.0,16.0,-0.16,0.08,0.08,1.176,0.07,0.07,1.3869999999999998,0.067,0.067,F/G,3.8,0.5,0.5,6001.0,88.0,88.0,,,
HAT-P-33 b,HAT-P-33,b,Transit,0,1,3.47447,1e-06,-1e-06,0.0,3,,,,0.0,2,0.0,,,0.0,4,87.2,0.05,-0.05,0.0,3,0.92,0.5,-0.5,0.0,4,Mass,1.85,0.49,-0.49,0.0,3,,,,0.0,2,0,0,0,07h32m44.21s,+33d50m06.2s,113.18421200000002,1.9e-05,33.835052000000005,1.9e-05,1,400.55,7.62,-7.62,0.0,2,11.188,,0.0,V (Johnson),11.024,,0.0,6446.0,88.0,-88.0,0.0,4,1.82,1.45,-1.45,0.0,4,1.79,0.48,-0.48,0.0,4,0,2018-04-26,HATNet,,Confirmed,0.763,0.11699999999999999,0.11699999999999999,,,,1.827,0.29,0.29,3.474474,1e-06,1e-06,0.0503,0.0011,0.0011,0.14800000000000002,0.081,0.081,86.7,1.2,1.2,0.00011999999999999999,2011.0,2013-05-31,96.0,119.0,119.0,,,,,,,2455100.50255,0.00022999999999999998,0.00022999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-33,113.18333329999999,33.835,11.89,,,,,419.0,66.0,66.0,0.05,0.08,0.08,1.403,0.096,0.096,1.777,0.28,0.28,F,2.4,0.4,0.4,6401.0,88.0,88.0,,,
HAT-P-34 b,HAT-P-34,b,Transit,0,1,5.452654,1.6e-05,-1.6e-05,0.0,4,0.06774,0.00074,-0.0007599999999999999,0.0,2,0.4320000000000001,0.029,-0.027000000000000003,0.0,4,87.1,1.2,-1.2,0.0,3,3.33,0.21,-0.2,0.0,4,Mass,1.197,0.13,-0.092,0.0,3,2.5,0.75,-0.6,0.0,2,0,0,0,20h12m46.88s,+18d06m17.5s,303.195342,1.7e-05,18.104868,1.7e-05,1,251.08,2.79,-2.79,0.0,2,10.162,0.073,0.0,V (Johnson),10.194,,0.0,6442.0,88.0,-88.0,0.0,5,1.39,0.05,-0.05,0.0,5,1.53,0.14,-0.1,0.0,5,1,2019-03-21,HATNet,,Confirmed,3.3280000000000003,0.21100000000000002,0.21100000000000002,,,,1.107,0.092,0.092,5.452654,1.6e-05,1.6e-05,0.0677,0.0008,0.0008,0.441,0.052000000000000005,0.052000000000000005,87.1,1.2,1.2,0.000263,2012.0,2018-12-17,20.0,14.0,14.0,,,,,,,2455431.5962900002,0.00055,0.00055,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-34,303.1958333,18.105,10.16,,,,,257.0,17.0,17.0,0.08,0.05,0.05,1.36,0.01,0.01,1.45,0.11,0.11,,1.7,0.5,0.5,6509.0,51.0,51.0,,,
Kepler-145 b,Kepler-145,b,Transit,0,2,22.951,,,0.0,5,,,,,0,,,,,1,,,,,0,0.117,0.036000000000000004,-0.036000000000000004,0.0,1,Mass,0.236,0.006999999999999999,-0.006999999999999999,0.0,4,,,,,0,1,1,0,19h25m33.06s,+44d31m44.8s,291.387762,1.7e-05,44.529106,1.7e-05,2,576.15,8.47,-8.47,0.0,3,11.931,,0.0,Kepler-band,11.875,,0.0,6022.0,,,0.0,5,1.28,,,0.0,4,1.98,,,0.0,7,1,2014-05-14,Kepler,,Confirmed,0.1167,0.0365,0.0365,,,,0.228,0.025,0.025,22.95102,0.00022999999999999998,0.00022999999999999998,,,,0.43,0.25,0.18,,,,,2013.0,2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,,,,Kepler-145,291.3875,44.5292,11.93,11.799000000000001,10.91,10.69,10.628,584.1,17.91,17.91,0.13,0.1,0.1,1.4180000000000001,0.019,0.03,1.8869999999999998,0.012,0.012,,2.62,0.24,0.26,6144.0,106.0,106.0,,,"KOI-370, KIC 8494142"
Kepler-145 c,Kepler-145,c,Transit,0,2,42.882,,,0.0,5,,,,,0,,,,,1,,,,,0,0.25,0.052000000000000005,-0.052000000000000005,0.0,1,Mass,0.385,0.011,-0.011,0.0,4,,,,,0,1,1,0,19h25m33.06s,+44d31m44.8s,291.387762,1.7e-05,44.529106,1.7e-05,2,576.15,8.47,-8.47,0.0,3,11.931,,0.0,Kepler-band,11.875,,0.0,6022.0,,,0.0,5,1.28,,,0.0,4,1.98,,,0.0,7,1,2014-05-14,Kepler,,Confirmed,0.2498,0.0516,0.0516,,,,0.35,0.01,0.01,42.882540000000006,0.00015,0.00015,,,,0.11,0.11,0.11,,,,,2013.0,2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,,,,Kepler-145,291.3875,44.5292,11.93,11.799000000000001,10.91,10.69,10.628,584.1,17.91,17.91,0.13,0.1,0.1,1.4180000000000001,0.019,0.03,1.8869999999999998,0.012,0.012,,2.62,0.24,0.26,6144.0,106.0,106.0,,,"KOI-370, KIC 8494142"
Kepler-146 b,Kepler-146,b,Transit,0,2,31.158799,7.900000000000001e-05,-7.900000000000001e-05,0.0,4,0.2,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.331,0.062,-0.062,0.0,3,,,,,0,0,1,0,19h36m26.58s,+38d42m36.8s,294.110756,1.7e-05,38.71023,1.7e-05,2,731.81,9.66,-9.66,0.0,3,13.838,,0.0,Kepler-band,13.803,,0.0,5948.0,100.0,-100.0,0.0,6,,,,,1,1.21,0.23,-0.23,0.0,6,1,2014-05-14,Kepler,,Confirmed,0.01815,0.00057,0.00057,,,,0.1829,0.0054,0.0054,2.6446,5.9999999999999995e-05,5.9999999999999995e-05,0.0248,0.0002,0.0002,0.129,0.019,0.019,88.93,0.11,0.11,,2014.0,2019-07-26,296.0,6.0,6.0,,,,,,,,,,2457204.5902,0.0005,0.0005,,,,0.391,0.069,0.069,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,Theoretical,Primary Transit,,,Kepler-146,294.1107483,38.710228,,,12.739,12.472000000000001,12.475,,,,-0.302,,,,,,1.21,0.23,0.23,,,,,5948.0,100.0,100.0,,,
Kepler-146 c,Kepler-146,c,Transit,0,2,76.732171,0.000609,-0.000609,0.0,5,0.364,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.279,0.053,-0.053,0.0,3,,,,,0,0,1,0,19h36m26.58s,+38d42m36.8s,294.110756,1.7e-05,38.71023,1.7e-05,2,731.81,9.66,-9.66,0.0,3,13.838,,0.0,Kepler-band,13.803,,0.0,5948.0,100.0,-100.0,0.0,6,,,,,1,1.21,0.23,-0.23,0.0,6,1,2014-05-14,Kepler,,Confirmed,0.023569999999999997,0.0007599999999999999,0.0007599999999999999,,,,0.1954,0.0062,0.0062,4.004980000000001,0.00011,0.00011,0.0327,0.0006,0.0006,0.075,0.016,0.016,87.3,0.3,0.3,,2014.0,2019-07-26,130.0,5.0,5.0,,,,,,,,,,2457204.1316,0.0007,0.0007,,,,0.93,0.09699999999999999,0.09699999999999999,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,Theoretical,Primary Transit,,,Kepler-146,294.1107483,38.710228,,,12.739,12.472000000000001,12.475,,,,-0.302,,,,,,1.21,0.23,0.23,,,,,5948.0,100.0,100.0,,,
Kepler-147 b,Kepler-147,b,Transit,0,2,12.610584,0.000228,-0.000228,0.0,3,0.113,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.136,0.028,-0.028,0.0,3,,,,,0,0,1,0,19h11m54.18s,+39d05m13.9s,287.975766,1.7e-05,39.087181,1.7e-05,2,1073.89,27.36,-27.36,0.0,3,13.954,,0.0,Kepler-band,13.915,,0.0,6012.0,100.0,-100.0,0.0,6,,,,,2,1.47,0.29,-0.29,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.136,0.027999999999999997,0.027999999999999997,12.610584,0.00022799999999999999,0.00022799999999999999,0.113,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-147,287.975769,39.087181,,,12.786,12.475,12.415999999999999,,,,0.078,,,1.01,,,1.47,0.29,0.29,,,,,6012.0,100.0,100.0,,,
Kepler-147 c,Kepler-147,c,Transit,0,2,33.416422999999995,0.000416,-0.000416,0.0,4,0.21600000000000005,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.217,0.044,-0.044,0.0,3,,,,,0,0,1,0,19h11m54.18s,+39d05m13.9s,287.975766,1.7e-05,39.087181,1.7e-05,2,1073.89,27.36,-27.36,0.0,3,13.954,,0.0,Kepler-band,13.915,,0.0,6012.0,100.0,-100.0,0.0,6,,,,,2,1.47,0.29,-0.29,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.217,0.044000000000000004,0.044000000000000004,33.416422999999995,0.00041600000000000003,0.00041600000000000003,0.21600000000000003,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-147,287.975769,39.087181,,,12.786,12.475,12.415999999999999,,,,0.078,,,1.01,,,1.47,0.29,0.29,,,,,6012.0,100.0,100.0,,,
Kepler-148 b,Kepler-148,b,Transit,0,3,1.729366,4e-06,-4e-06,0.0,4,0.028,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.161,0.078,-0.078,0.0,3,,,,,0,0,1,0,19h19m08.69s,+46d51m31.6s,289.786216,1.7e-05,46.858788,1.7e-05,2,809.42,15.64,-15.64,0.0,3,15.342,,0.0,Kepler-band,15.336,,0.0,5272.0,200.0,-200.0,0.0,6,,,,,1,0.85,0.41,-0.41,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.161,0.078,0.078,1.729366,4e-06,4e-06,0.027999999999999997,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-148,289.7862243,46.858788,,,13.902999999999999,13.527000000000001,13.359000000000002,,,,0.14300000000000002,,,,,,0.85,0.41,0.41,,,,,5272.0,200.0,200.0,,,
Kepler-148 c,Kepler-148,c,Transit,0,3,4.180043,4e-06,-4e-06,0.0,4,0.05,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.321,0.157,-0.157,0.0,3,,,,,0,0,1,0,19h19m08.69s,+46d51m31.6s,289.786216,1.7e-05,46.858788,1.7e-05,2,809.42,15.64,-15.64,0.0,3,15.342,,0.0,Kepler-band,15.336,,0.0,5272.0,200.0,-200.0,0.0,6,,,,,1,0.85,0.41,-0.41,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.321,0.157,0.157,4.180043,4e-06,4e-06,0.05,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-148,289.7862243,46.858788,,,13.902999999999999,13.527000000000001,13.359000000000002,,,,0.14300000000000002,,,,,,0.85,0.41,0.41,,,,,5272.0,200.0,200.0,,,
Kepler-149 b,Kepler-149,b,Transit,0,3,29.198943,4.1e-05,-4.1e-05,0.0,3,0.184,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.376,0.054000000000000006,-0.054000000000000006,0.0,3,,,,,0,0,1,0,19h03m24.88s,+38d23m02.8s,285.853667,1.9e-05,38.384119,1.7e-05,2,580.57,5.86,-5.86,0.0,3,14.001,,0.0,Kepler-band,14.019,,0.0,5381.0,100.0,-100.0,0.0,6,,,,,1,0.95,0.14,-0.14,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.376,0.054000000000000006,0.054000000000000006,29.198943,4.1e-05,4.1e-05,0.184,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-149,285.85366815,38.384121,,,12.694,12.274000000000001,12.184000000000001,,,,0.147,,,,,,0.95,0.14,0.14,,,,,5381.0,100.0,100.0,,,
Kepler-149 c,Kepler-149,c,Transit,0,3,55.328328000000006,0.001946,-0.001946,0.0,4,0.281,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.14400000000000002,0.021,-0.021,0.0,3,,,,,0,0,1,0,19h03m24.88s,+38d23m02.8s,285.853667,1.9e-05,38.384119,1.7e-05,2,580.57,5.86,-5.86,0.0,3,14.001,,0.0,Kepler-band,14.019,,0.0,5381.0,100.0,-100.0,0.0,6,,,,,1,0.95,0.14,-0.14,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.14400000000000002,0.021,0.021,55.328328000000006,0.001946,0.001946,0.281,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-149,285.85366815,38.384121,,,12.694,12.274000000000001,12.184000000000001,,,,0.147,,,,,,0.95,0.14,0.14,,,,,5381.0,100.0,100.0,,,
